Unnamed: 0,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
30288,91803-20715089,9,63894,50677,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,898800.0,617.0,Alhambra,CA,1944,1720 W Ramona Rd,91803.0,-118.14287567138672,34.070873260498054,0,"""This is a rare real estate opportunity with 2 charming units on a lot including a 2-car garage sitting on a quiet street in Alhambra! Perfect for an owner to live in one unit and rent out the other for rental income or a rental duplex ready to go complete with tenants if preferred. Each unit offers two spacious bedrooms one bathroom and parking for both. Close to schools restaurants and entertainment.  Dont miss out on this opportunity.""",USD,1456.0,1456.0,sqft,0.0,0.0,1456.0,1,2.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
30295,91803-20716750,9,63901,50677,USA,2021-05-21,0,0,Listing removed,1624320000000.0,3795000.0,619.0,Alhambra,CA,1947,1605 S Atlantic Blvd,91803.0,-118.13499450683594,34.07560348510742,0,Rare 22978 sq foot property in the heart of Alhambra. Possibilities are endless. Currently a beautifully maintained 8 unit multi family open garden  property. This could be an investor/developers dream come true so many options here! 5 Buildings spaced throughout the property to create a  quiet and peaceful setting with mature fruit trees in the courtyard areas open spaces and green landscaping. A mix of units including a studio  1bed/1bath duplexes and TWO detached SFR homes- one is a 3bed/1bath with basement and fenced yard. All units have laundry hookups inside  except studio and upstairs unit has a laundry room downstairs. Parking on site includes 5 single car garages a two car garage a carport and a  parking space. Street parking is located nearby. Buildings range in age being built between 1946-1954. All tenants are month to month most have  been at the property long term. All units are currently rented and this property rarely has vacancies. Situated in a prime location with close freeway  access public transportation restaurants entertainment retail shops parks and more.,USD,6131.0,6131.0,Acres,0.0,0.0,6131.0,1,7.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
30310,94501-24860582,9,63916,16697,USA,2021-07-01,0,0,Listed for sale,1625097600000.0,1995000.0,403.0,Alameda,CA,1940,2025 Central Ave,94501.0,-122.25142669677734,37.76838302612305,0,"""Large approximately 4950 square foot townhouse-style fourplex located on a 10375 square foot lot with a 50 street frontage on Central Avenue. Features two (2) two-story duplex structures for a total of four (4) units each of which is a 2-bedroom 1-bathroom unit of approximately 1200 square feet. Unit C in the rear also has an additional 1/2 bath in an approximately 70 square foot detached structure off the patio. All units have a fireplace in the living room a dining room and a private brick patio with a brick wall off the living room. Three of the four units have plank hardwood floors on the lower level and stick hardwood floors on the upper level. Two of the four units also have bay windows in the living room.  Tenants pay for their own gas and electric service.  Owner pays for water sewer and garbage.  The property is also served by a house electric meter that serves the coin-operated washer and dryer in the laundry room next to the four covered carports in the rear.""",USD,4950.0,4950.0,sqft,0.0,8.0,4950.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Alameda County
30319,94501-24861921,9,63925,16697,USA,2021-04-10,0,0,Listed for sale,1618012800000.0,1295000.0,664.0,Alameda,CA,1900,1520 Santa Clara Ave,94501.0,-122.25997161865234,37.772605895996094,0,3-unit apartment building with completely remodeled units and a large rear garage  ideal for an Accessory Dwelling Unit (ADU).  The unit mix consists of a vacant 2bd/1bth top story unit a 2bd/1bth lower unit and a 1bd/1bth non-permitted rear unit. The property is easy to manage and separately metered for PG&E providing low annual operating expenses. There is no deferred maintenance resulting in a turn-key property for the next owner. All units are remodeled with wood floors new lighting new electrical systems newer roof double pane windows stainless steel appliances washer/dryers forced air heating new paint and more.  This is a perfect property for an investor or owner-occupant looking to live in one unit and lock-in historically low financing.,USD,1950.0,1950.0,sqft,0.0,0.0,1950.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Alameda County
30320,94501-299075544,9,63926,16697,USA,2021-03-27,0,0,Listed for sale,1616803200000.0,1995000.0,370.0,Alameda,CA,1918,2116 Clinton Ave,94501.0,-122.25230407714844,37.76232147216797,0,Beautiful Victorian built in 1918 in front with a more modern one story triplex in rear on the lagoon. Many of the units have been renovated and others upgraded. Close to South Shore shopping and beach.,USD,5397.0,5397.0,sqft,0.0,0.0,5397.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Alameda County
30413,92028-2098767990,9,66136,11400,USA,2021-07-13,0,0,Listed for sale,1625011200000.0,1500000.0,274.0,Fallbrook,CA,1987,235 W Kalmia St,92028.0,-117.2531967163086,33.38582992553711,0,6 unit apartment building in a desirable area within Fallbrook CA.  This offer presents buyers with an opportunity to acquire a value add asset with potential to increase the below market rents.  The property consists of a low maintenance landscaped building with carport parking for each unit along with additional off street parking.  The lot is .20 acres with building square footage of 5472 sf with units approx 920 sf each.  The building was originally constructed in 1987 and has been very well maintained with 4 of 6 units fully remodeled within last 5 years and a new roof installed during that same timeframe.  New vinyl fencing was installed covering about 2/3rds of property within last 3 years.  This fully occupied building consists of six 2 bed/2bath units in a spacious approx 900 sf each include fireplaces and fully size laundry units.,USD,5472.0,5472.0,sqft,0.0,0.0,5472.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Diego County
30436,92028-2070276767,9,66159,11400,USA,2021-06-10,0,0,Listed for sale,1624665600000.0,625000.0,392.0,Fallbrook,CA,1967,246 Woodcrest Ln,92028.0,-117.24974822998048,33.378204345703125,0,Fully rented triplex in downtown area! Two units have some remodel in past 5 years Roof is 8 yrs old all wall heaters recently replaced new retaining wall. Room to add more units add garages laundry room etc. End of the street location. this is a turn key entry level investment property perfect for the first time investor or add more units and maximize the potential for a 1031 exchange!,USD,1593.0,1593.0,sqft,0.0,0.0,1593.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Diego County
30663,93203-2075624519,9,68626,50774,USA,2021-01-22,0,0,Listed for sale,1611273600000.0,360000.0,158.0,Arvin,CA,1924,381 Bear Mountain Blvd,93203.0,-118.82830047607422,35.20881652832031,0,"""5 Units a triplex and a duplex featuring 1 Bedroom/1 Bath each Unit. Right across and adjacent to convenient stores Restaurants banks pharmacy gas station etc. Separate Meters (gas and electric). This might be the Investment Opportunity youve been looking for!""",USD,2282.0,2282.0,sqft,0.0,0.0,2282.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Kern County
30703,90303-2108513196,9,69111,45888,USA,2021-06-29,0,0,Listed for sale,1624924800000.0,999000.0,335.0,Inglewood,CA,1961,3711 W 105th St,90303.0,-118.33799743652344,33.94110107421875,0,* Separately metered for gas & electricity.  * Attractive unit mix of two 3/1s & one 4/1. * Strong in-place Cap rate with room for upside without significant capEX. * Walking distance to SOFI stadium The Forum and the newly approved Los Angeles Clippers arena.  * Highest cash flowing triplex on the market in Inglewood.  *Washer Dryer hookups.,USD,2979.0,2979.0,sqft,0.0,0.0,2979.0,1,3.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
30761,96001-124747358,9,69332,47322,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,105000.0,63.0,Redding,CA,1996,15650 Mule Mountain Pkwy,96001.0,-122.47938537597656,40.574310302734375,0,House was burned in Carr Fire check with county for discounted permit fees for building on this property.  Incredible views of the surrounding mountain ranges including Mt. Lassen must see to appreciate the views.,USD,1661.0,1661.0,Acres,0.0,3.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Shasta County
30778,96001-15245423,9,69349,47322,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,169000.0,45.0,Redding,CA,1984,809 Sunkist Ct,96001.0,-122.43122863769533,40.58708190917969,0,Rare opportunity to own a view lot in the exclusive Sunset West subdivision.  Build your dream home on this incredible lot located at the very end of a cul-de-sac. This is a Carr Fire lot which means previous building and school fees are transferred with the lot sale.,USD,3724.0,3724.0,Acres,0.0,4.0,0.0,0,0.0,0,0,1,0,0,0,LOT,Shasta County
30807,92345-17450868,9,70369,45732,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,499000.0,183.0,Hesperia,CA,1979,16688 Sequoia St,92345.0,-117.29945373535156,34.469505310058594,0,Location Location Location!!! Only triplex for sale in the city of Hesperia. Each unit is 2 beds/1 bath sitting on a 31000 sq ft lot. Each unit is tenant occupied with low rents for future buyer to improve their cap rate and grm. Property has numerous potential needs some tlc.,USD,2730.0,2730.0,Acres,0.0,0.0,2730.0,1,3.0,1,0,0,0,0,0,MULTI_FAMILY,San Bernardino County
30849,93454-15952281,9,70766,47570,USA,2021-07-03,0,0,Listed for sale,1625270400000.0,849900.0,365.0,Santa Maria,CA,1979,1707 La Salle Dr,93454.0,-120.4197998046875,34.97037887573242,0,Excellent investment property on the North East side of Santa Maria. This property has three units on one lot. Total of 7 bedrooms 4 baths. The main house is 1250 sq. ft and it was built in 1979 and is a 3 bedroom 2 full baths living room with fireplace dining area kitchen and private back yard. The second unit is a legal ADU in the garage that is 515 sq. ft and is a 2 bedroom 1 full bath kitchen living room in-door laundry and small private yard. This one was built in 2019. The third unit is detached legal ADU and it is 561 sq. ft and is a 2 bedroom 1 full bath kitchen living room and private yard. This unit was built in 2020.  All units are tenant occupied and are on a month to month rental contract.  Next to schools parks and easy freeway access. A must see!!!,USD,2326.0,2326.0,sqft,0.0,0.0,2326.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Santa Barbara County
30880,95126-2069947035,9,70847,33839,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,3500000.0,769.0,San Jose,CA,1896,1818 The Alameda,95126.0,-121.92081451416016,37.339454650878906,0,The Dunne Mansion built in 1896 is designated as a Historical Landmark. This Victorian style building has approximately 4550 square feet of space to customize into an exquisite professional office. Very unique and rare opportunity in a phenomenal location. Great opportunity for professional office space with ample parking.  Minutes from Downtown and San Jose Mineta International Airport. Close to everything including restaurants shopping commute corridors and & the proposed Google campus.,USD,4550.0,4550.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Santa Clara County
30890,93241-2069662868,9,71242,49205,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,559000.0,121.0,Lamont,CA,1960,10354 Tatum St,93241.0,-118.90730285644533,35.26132202148437,0,Opportunity for 7 units in Lamont. 2 units are 3 bedrooms 1 bath. 5 units are 2 bedrooms 1 bath. Uncovered parking.,USD,4611.0,4611.0,Acres,0.0,0.0,4611.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Kern County
30893,93241-18953031,9,71245,49205,USA,2021-05-01,0,0,Price change,1622851200000.0,289990.0,152.0,Lamont,CA,1946,11608 Lowe St,93241.0,-118.9258270263672,35.248966217041016,0,Opportunity is knocking! Attractive Cash Flow Triplex in Lamont. Long term tenants. Save this one to your favorites and view it today!,USD,1913.0,1913.0,sqft,0.0,0.0,1913.0,1,0.0,0,One,0,0,0,0,MULTI_FAMILY,Kern County
30937,93257-2069722808,9,71396,40414,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,299900.0,150.0,Porterville,CA,1900,317 E Putnam Ave,93257.0,-119.01017761230467,36.06916046142578,0,Charming triplex close to downtown Porterville!  2 units are 2 bedroom and 1 bath and the third unit is one bedroom and one bath.  Property was originally a single family home and could easily be converted back.  Great opportunity for long term rental or airbnb.,USD,2000.0,2000.0,sqft,0.0,5.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Tulare County
30954,93422-15423404,9,71414,37206,USA,2021-07-08,0,0,Sold,1248393600000.0,310000.0,185.0,Atascadero,CA,1985,9198 San Diego Way,93422.0,-120.63957214355467,35.45095443725586,0,"""Large Multi Family lot with a nice rented 3 bedroom/ 2 bathroom house. Options to leave the house and add 2-3 units or tear down house to add 7-9 units (past word from city check with city for confirmation); House rented long term to tenants that would like to stay at $2300/month (rent hasnt been raised because loyal tenants have been very easy.)  In the last picture the outlined area to the side of the house is about 9600 square feet on its own. Plenty of room to add some units.""",USD,1672.0,1672.0,Acres,0.0,0.0,1672.0,1,2.0,1,0,0,0,0,0,MULTI_FAMILY,San Luis Obispo County
31003,94124-15156484,9,72033,20330,USA,2021-06-30,0,0,Listed for sale,1625011200000.0,799000.0,492.0,San Francisco,CA,1928,1475 Oakdale Ave,94124.0,-122.38819122314452,37.73308181762695,0,Great fixer in the heart of the Bayview. Sold AS-IS. Upper level is 5 rooms 1 Bath. In Law downstairs is a 2 Br 1 bath. Buyer to confirm legality of In law. 1 car garage. Lot is 3746 Sq. Ft.,USD,1625.0,1625.0,sqft,0.0,2.0,1625.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,San Francisco County
31008,94124-2097115110,9,72038,20330,USA,2021-05-21,0,0,Listed for sale,1621555200000.0,2100000.0,764.0,San Francisco,CA,1900,4128 3rd St,94124.0,-122.38922119140624,37.73998260498047,0,Developers special! Over $300000 of potential annual income if kept for cashflow. Great for 1031 exchange partners. And potential to be condolized and sell each unit for 500k+ each. Figures are estimated projections from previous seller. Buyer to do their own analysis.,USD,2750.0,2750.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,San Francisco County
31163,92627-25214479,9,74013,38032,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,1450000.0,765.0,Costa Mesa,CA,1925,2378 Norse Ave APT A,92627.0,-117.8988265991211,33.653549194335945,0,"The front unit (built approx 1926) is adorned with an enormous front ""easy-to-play-ball in"" front yard and is surrounded by a beautiful white picket fence.  It has new fencing and gate on the entire North side.  The front unit additionally has a private backyard with a hot and cold exterior shower to clean off after those perfect southern California beach days!  When one crosses the entry threshold of the home they are greeted but the generous and beautiful 6” oak flooring throughout which is attached to a raised foundation giving it that absorbing and comforting feel as one strolls through the home.  There is a free-standing fireplace and lovely brick hearth in the family room which segue seamlessly to the kitchen dining/nook area.   The kitchen is illuminated by recessed lighting and has attached indoor laundry facilities.  One truly unique feature of this front unit is the attached potting room on the rear of the unit.  The 2 bedrooms on the home each have ceiling fans and updated Decora switches and receptacles.     The rear unit was built in 1999 and is a two-level one bedroom paradise.   The first floor includes a very generous family room half bathroom kitchen and nook area.  The second floor includes a magnanimous bedroom attached home-office area walk-in-closet bathroom and laundry facilities.  The back yard to this home fits the quintessential definition of tranquility and peace.  There are 2 very mature trees that breathe life into the surrounding areas and DG pathways follow natural curves through this secluded and ineffable paradise.  The patio cover provides a sense of both security from the elements and defines the area of gathering and connection.  The entire yard is fenced and has a gate to keep animals in while also allowing them to see the world outside.  There is a large Tuff-Shed for storage in the rear yard that blends with its surroundings in an effortless manner.     The following updates have been performed in order to keep in stride with the level of excellence about this property: new fencing new water heaters new plumbing complete in the front unit gates blacktop paint general landscaping (with a virtually zero-scape rear yard) vinyl windows rear patio cover oak flooring in the front unit and so much more.    There is an attached 2 car garage with separate work space area as well as a detached 2 car garage with a demising wall for separation of tenants if desired: Total of 4 garage parking spaces. Photos soon.",USD,1896.0,1896.0,sqft,0.0,0.0,1896.0,1,4.0,1,One-Two,0,0,0,0,MULTI_FAMILY,Orange County
31169,91702-21625385,9,75061,37015,USA,2021-07-13,0,0,Listed for sale,1625011200000.0,650000.0,473.0,Azusa,CA,1921,823 N Pasadena Ave,91702.0,-117.90279388427734,34.13622283935547,0,"Duplex for sale!!! Fantastic income opportunity! Perfect for investors or for ""do it yourself buyers""! Main house has been remodeled from the inside and it features 2 bedrooms and 1 bathroom. Second home is an unfinished studio with 1 bathroom and kitchen. This property is located in an excellent area. It is conveniently located close to downtown Citrus College Azusa Pacific University and the 210 fwy making it commuter friendly. Property has lots of potential. Title shows land use as ""Triplex (3 units) but buyer to do investigation verify with county and to satisfy self with City Planning Department regarding permits requirements zoning etc.   DON\T MISS THIS OPPORTUNITY!!! Motivated Seller! Submit all OFFERS! Home is SOLD \AS-IS CONDITON - NO REPAIRS BY SELLER.",USD,1374.0,1374.0,sqft,0.0,0.0,1374.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
31199,91770-20682826,9,75091,54212,USA,2021-07-07,0,0,Listed for sale,1622937600000.0,1250000.0,558.0,Rosemead,CA,1946,3115 Bartlett Ave,91770.0,-118.07926940917967,34.06481170654297,0,"""Location! Location! Location!  Prime and quiet location in city of Rosemead. Beautiful remodeled  detached duplex on an over size Lot (13200 sf) for large family or a family that want income to supplement their mortgage . The main house has remodeled 2 bed/1 bath-1163 s. The guest house (680 sf) has 1 bed/1bath with separate address and entrance from the street  . A Studio (with one kitchen and 1 bath) has approximate  400 sf leased out. It is close to Garvey Ave & I-10 freeway.Walking distance to restaurant shopping plaza and so on. ****Investors Delight***** **Property wont last**""",USD,2242.0,2242.0,Acres,0.0,0.0,2242.0,1,3.0,1,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
31204,91770-2069773782,9,75096,54212,USA,2021-07-03,0,0,Listed for sale,1625270400000.0,980000.0,444.0,Rosemead,CA,1926,3417 Lafayette Ave,91770.0,-118.09457397460938,34.070484161376946,0,2 Houses on a Lot located in convenience location. Front house have 2 bedrooms 1 bathroom. Back house have 4 bedrooms 2 bathrooms huge back yard. Room for expansion build ADU excellent opportunity for investors and home buyers rent out one and live in one. Close to shopping center and supermarkets.,USD,2205.0,2205.0,sqft,0.0,0.0,2205.0,1,1.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
31252,93667-18643628,9,75468,36429,USA,2021-05-04,0,0,Price change,1620086400000.0,84950.0,117.0,Tollhouse,CA,1971,32705 Sycamore Rd,93667.0,-119.32831573486328,36.97083282470703,0,Picturesque setting with beautiful views. Just ready for you to make your own and build a  Custom Home. At one time there was a small home but it has since burned down. Perfect for large animals also. Well too.,USD,726.0,726.0,Acres,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Fresno County
31259,93667-2101132656,9,75475,36429,USA,2018-11-09,0,0,Sold,1596153600000.0,20000.0,16.0,Tollhouse,CA,1975,0 Tollhouse Rd,93667.0,-119.42120361328124,36.98770523071289,0,Approximately 519 acres of recreational and grazing ranch property adjacent to the unincorporated town of Tollhouse CA. The property is unusual in that it is comprised of 3 different plant communities having a large and diverse variety of wildlife. There is a dramatic 1400 foot elevation change from the lower foothill woodland plant community to the Ponderosa pine forest community on the upper end of the property. The property is surrounded by National forest which augments the size of the subject property and recreational use.  Dry Creek a large seasonal creek flows through the property.,USD,1250.0,1250.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Fresno County
31314,90201-21076408,9,76285,30399,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,699000.0,482.0,Bell,CA,1948,6925 San Luis Ave,90201.0,-118.19784545898438,33.973400115966804,0,Great Opportunity to a buy 2 HOUSES ON A LOT PLUS 2 CAR GARAGE that can be converted into ADU for more income. Front house is large 2 bedroom 1 bath and rear house is 1 bedroom 1 bath. Property is delivered completely VACANT AND READY TO MOVE IN! Buy as investor or first-time home buyer.,USD,1450.0,1450.0,sqft,0.0,0.0,1450.0,1,2.0,1,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
31315,90201-82869190,9,76286,16961,USA,2021-06-24,0,0,Listed for sale,1624492800000.0,1148888.0,375.0,Bell Gardens,CA,1939,6017 Buell St,90201.0,-118.15895080566406,33.95723342895508,0,2 homes and 2 commercial units on ONE LOT This is Amazing investor opportunity on 0.25 acres of residential mixed-use located at the cross streets of Garfield and Buell which serves as a highly trafficked thoroughfare in the city of Bell Gardens. This sale represents a cash-flowing (4) property portfolio generating a GOI of $6800 per month with room to grow. The portfolio consists of a one 3 bedroom home with a bonus room bathroom 1 bedroom 1 bath home with a bonus room plus a private yard  and a commercial structure of 2 retail units. All Unit is individually metered with dedicated parking spaces and storage.,USD,3064.0,3064.0,sqft,0.0,0.0,3064.0,1,0.0,0,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
31322,90201-250340519,9,76293,31134,USA,2021-05-21,0,0,Listing removed,1624320000000.0,1499990.0,350.0,Cudahy,CA,1926,4446 Santa Ana St,90201.0,-118.18952941894533,33.960750579833984,0,This is a R3 zone and great for a builder to built more units there A HUGE LOT of almost HALF of an ACRE. Outstanding FIVE units in one of the most desirable areas of Cudahy very quiet and very accessible from different parts of southern California. This property offers a front house with three bedrooms and two baths a formal dining room a living room and a family room. great condition new paint front and back yard. The back building has FOUR units with FIVE bedrooms and FOUR baths. Recently painted and very clean. Newer roof and partially remodeled.,USD,4286.0,4286.0,Acres,0.0,0.0,4286.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
31374,93305-67141609,9,76454,0,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,224900.0,124.0,Bakersfield,CA,2004,1931 Haley St,93305.0,-118.97738647460938,35.38656234741211,0,Great Duplex to add to your Rental Portfolio. Front house (unit A) Features 3 bedrooms and 1.5 bathroom. Unit B is 2 bedrooms and 1 bathroom. Tenant Occupied Do Not Disturb.,USD,1813.0,1813.0,sqft,0.0,0.0,1813.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Kern County
31396,90710-2072040782,9,77156,12447,USA,2021-06-25,0,0,Listed for sale,1624579200000.0,1390000.0,315.0,Harbor City,CA,2020,1427-1429 W 256th St,90710.0,-118.30216217041016,33.79156875610352,0,"New construction never lived in 2 SFR on 1 lot. Both 2 story 4 bedrooms/3 baths with view of City visible from the balconies of each home. Each has 1 bedroom downstairs with attached bathrooms-perfect ""mother in law suite"". Energy efficient & fire sprinkler systems large planters & rain water storage collection tanks for green living. Recessed LED lighting throughout for a clean modern look. Front home has large front fenced in yard long brick driveway expansive steps and patio area. Large open floor plan Cali bamboo hardwood floors throughout- no VOC washer/dryer connections downstairs for easy use. High Ceilings large windows & lots of natural light. Custom chief\s kitchen quartz counter tops & island with space for stove facing the dining room Cherry wood cabinets with self-closing drawers large stainless steel sink & space for double ovens French doors at back of kitchen that lead to outdoor with planters for veggie garden . 3 Large spacious bedrooms upstairs with big windows high ceilings & remote controlled ceiling fans in each room.Huge master bedroom with French doors and a spacious balcony. Master bath has 2 sink vanity with granite top jacuzzi tub stand-alone shower with dual shower heads huge walk-in closet. 2 car garage behind 2nd home. Large courtyards between homes for separate use.   Back house has all natural water/scratch resistant Pergo flooring throughout Kitchen has quartz counter tops large eat in peninsula cherry wood soft close cabinets stainless steel microwave/convection oven over the stove & stainless steel sink . Downstairs has a 1/2 bath for guests. Downstairs bedroom has full bath travertine tile & jacuzzi tub. 3 large bedrooms upstairs huge master bath marble on floors and walls large stand alone  shower dual showerheads & large jacuzzi tub expansive walk-in closet glass doors that lead to 2 large wrap around balcony. Unit has attached 2 car garage with entry by kitchen and gated side entry for privacy.  Roof-top access for use as a roof top garden or view Palos Verdes Estates & Rancho Palos Verdes just 10 minutes away. It\s 10 minutes from the beach. Ample parking in 12 ft high garages or behind them.  Live in one rent one or both great for large families. City allows to Split the lot keep one sell the other",USD,4410.0,4410.0,sqft,0.0,0.0,4410.0,1,4.0,1,Two,0,0,1,0,MULTI_FAMILY,Los Angeles County
31400,90710-21290745,9,77161,12447,USA,2021-06-22,0,0,Price change,1624579200000.0,830000.0,473.0,Harbor City,CA,1933,25611 President Ave,90710.0,-118.3045654296875,33.791072845458984,0,2 Houses in one lot Front House is a 1 Bed 1 Bath 682 sqft Estimate  second house is 3Bed 2 bath  with a 1072 sqft estimate.  New Floors New lights Great Investment Must See,USD,1754.0,1754.0,sqft,0.0,0.0,1754.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
31403,90710-21292003,9,77166,12447,USA,2021-05-21,0,0,Listed for sale,1625184000000.0,535000.0,315.0,Harbor City,CA,1961,1125 255th St,90710.0,-118.29680633544922,33.79307174682617,0,Two separate units on a lot separated by a fence providing plenty of privacy. Front unit off the main street is a 2 bedroom 1 bathroom with paved driveway for off street parking. Unit features a fenced in and nicely landscaped front yard with porch. Interior included pergo wood flooring and crown molding throughout. Unit has small private paved back area where the washer and dryer hookups are also located. Back unit is a 2 bedroom 1 bathroom with direct alley access. Unit also has washer and dryer located inside the kitchen with large side area and private backyard with lush fruit trees. Both units are tenant occupied.,USD,1696.0,1696.0,sqft,0.0,0.0,1696.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
31415,91103-2109669212,9,77371,47019,USA,2021-06-25,0,0,Price change,1624579200000.0,2187777.0,498.0,Pasadena,CA,1959,267 Del Monte St,91103.0,-118.15665435791016,34.172149658203125,0,all updated in 2014 new windows roof bathrooms kitchen all good tenants long term and all pay up to date No rise rent for 3 years now...... near the freeway surrounding mostly single family houses good street. subject to interior inspection. No disturbing tenants.,USD,4390.0,4390.0,sqft,0.0,0.0,4390.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
31441,94109-2109693400,9,78125,20330,USA,2021-07-06,0,0,Listing removed,1456444800000.0,2000.0,0.0,San Francisco,CA,1911,1073 Bush St,94109.0,-122.41480255126952,37.789100646972656,0,"""In a prime Nob Hill location the 1073 Bush Street Apartments is a cottage-style garden apartment on Bush & Leavenworth and is a well-maintained professionally managed private oasis-like bldg strategically located near amenities and a few blocks away from Union Square and the Financial District.    Tucked away behind the front gate each apartment feels more like a cottage with a private entrance and overlooking the tranquil courtyard with avocado trees. The living room bedroom and kitchen all have large windows and plenty of natural daylight.    The location is only two blocks from Trader Joes Milkbean 620 Jones Sanraku and many more trendy eateries and cafes. The area is popular with locals and tourists alike surrounded by hotels a fitness center an international school and much more. We also have a Walk Score of 99 and a Transit Score of 94. Total of 11 units on 2 buildings and 2 Vacancies""",USD,6542.0,6542.0,sqft,0.0,0.0,6542.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Francisco County
31477,91324-20183552,9,79008,12447,USA,2021-07-02,0,0,Listed for sale,1625011200000.0,924888.0,358.0,Northridge,CA,1952,18613 Bryant St,91324.0,-118.53873443603516,34.227596282958984,0,DUPLEX in Northridge!! Great for first time investor! Great income property! Live in one and rent the other! Front house is a 2 bedroom 1 bathroom. Rear house is a 2 story 7 bedroom 2 bathroom home with 2 car carport! Cal State Northridge less than a mile away. Great income opportunity! This will not last!!,USD,2583.0,2583.0,sqft,0.0,0.0,2583.0,1,0.0,0,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
31534,94063-15578775,9,79577,20128,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,995000.0,1474.0,Redwood City,CA,1948,401 2nd Ave,94063.0,-122.2069320678711,37.47407913208008,0,This is a 675 square foot 0.0 bathroom multi family home. This home is located at 401 2nd Ave Redwood City CA 94063.,USD,675.0,675.0,sqft,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31539,94063-2069776748,9,79582,20128,USA,2021-07-02,0,0,Listed for sale,1625184000000.0,2570000.0,810.0,Redwood City,CA,1948,561-565 4th Ave,94063.0,-122.20600128173828,37.47159957885742,0,Remarkable opportunity to live in one unit and rent the other two units or enjoy three turnkey rental units!,USD,3174.0,3174.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31542,94063-15566994,9,79585,20128,USA,2021-06-29,0,0,Listed for sale,1624924800000.0,1050000.0,924.0,Redwood City,CA,1945,2815 Curtis Ave,94063.0,-122.2107925415039,37.47475051879883,0,Great opportunity for an investor desiring a regular income producing property with established long term happy tenants. Each of the 3 units has their own backyard. Parking is available in front and in the back of the complex. 3 one bedroom units. Convenient location to Costco Orchard Supply Highway 101 and to the coming soon and under construction the Stanford Medical Center.,USD,1136.0,1136.0,sqft,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
